id_batiment,infra_id,infra_type,type_infra_x,type_batiment,nb_maisons,type_infra_y,price_longueur,temps_longueur
E000098,P000342,infra_intacte,aerien,habitation,7,aerien,23487.538877004048,93.9501555080162
E000098,P005531,a_remplacer,aerien,habitation,7,aerien,7424.654797663399,29.6986191906536
E000098,P007639,a_remplacer,fourreau,habitation,7,fourreau,5519.522848069818,30.6640158226101
E000099,P007111,infra_intacte,fourreau,habitation,7,fourreau,11083.01520210237,61.5723066783465
E000099,P007982,infra_intacte,fourreau,habitation,7,fourreau,44960.5037053809,249.78057614100499
E000099,P000181,infra_intacte,aerien,habitation,7,aerien,3094.67135639563,12.37868542558252
E000099,P000394,infra_intacte,fourreau,habitation,7,fourreau,33766.47496210131,187.59152756722952
E000099,P000395,infra_intacte,fourreau,habitation,7,fourreau,55472.85165886056,308.182509215892
E000099,P000334,infra_intacte,aerien,habitation,7,aerien,4508.36637966047,18.03346551864188
E000099,P000256,infra_intacte,aerien,habitation,7,aerien,14716.8349223787,58.8673396895148
E000099,P000342,infra_intacte,aerien,habitation,7,aerien,23487.538877004048,93.9501555080162
E000099,P000299,infra_intacte,aerien,habitation,7,aerien,20482.15504496435,81.9286201798574
E000099,P007156,infra_intacte,fourreau,habitation,7,fourreau,10790.03885456115,59.944660303117494
E000100,P007111,infra_intacte,fourreau,habitation,8,fourreau,11083.01520210237,61.5723066783465
E000100,P007982,infra_intacte,fourreau,habitation,8,fourreau,44960.5037053809,249.78057614100499
E000100,P000181,infra_intacte,aerien,habitation,8,aerien,3094.67135639563,12.37868542558252
E000100,P000394,infra_intacte,fourreau,habitation,8,fourreau,33766.47496210131,187.59152756722952
E000100,P000395,infra_intacte,fourreau,habitation,8,fourreau,55472.85165886056,308.182509215892
E000100,P000334,infra_intacte,aerien,habitation,8,aerien,4508.36637966047,18.03346551864188
E000100,P000256,infra_intacte,aerien,habitation,8,aerien,14716.8349223787,58.8673396895148
E000100,P000342,infra_intacte,aerien,habitation,8,aerien,23487.538877004048,93.9501555080162
E000100,P000299,infra_intacte,aerien,habitation,8,aerien,20482.15504496435,81.9286201798574
E000100,P007190,infra_intacte,fourreau,habitation,8,fourreau,13869.81477542124,77.05452653011801
E000101,P007111,infra_intacte,fourreau,habitation,7,fourreau,11083.01520210237,61.5723066783465
E000101,P007982,infra_intacte,fourreau,habitation,7,fourreau,44960.5037053809,249.78057614100499
E000101,P000181,infra_intacte,aerien,habitation,7,aerien,3094.67135639563,12.37868542558252
E000101,P000394,infra_intacte,fourreau,habitation,7,fourreau,33766.47496210131,187.59152756722952
E000101,P000395,infra_intacte,fourreau,habitation,7,fourreau,55472.85165886056,308.182509215892
E000101,P000381,infra_intacte,aerien,habitation,7,aerien,27530.28068093305,110.1211227237322
E000101,P000126,infra_intacte,aerien,habitation,7,aerien,3194.75672045622,12.77902688182488
E000101,P000231,infra_intacte,fourreau,habitation,7,fourreau,32327.78133024873,179.5987851680485
E000101,P000003,infra_intacte,fourreau,habitation,7,fourreau,8144.163413263504,45.245352295908354
E000101,P007392,infra_intacte,aerien,habitation,7,aerien,5456.67257898925,21.826690315957
E000102,P007111,infra_intacte,fourreau,habitation,1,fourreau,11083.01520210237,61.5723066783465
E000102,P007982,infra_intacte,fourreau,habitation,1,fourreau,44960.5037053809,249.78057614100499
E000102,P000181,infra_intacte,aerien,habitation,1,aerien,3094.67135639563,12.37868542558252
E000102,P000394,infra_intacte,fourreau,habitation,1,fourreau,33766.47496210131,187.59152756722952
E000102,P000395,infra_intacte,fourreau,habitation,1,fourreau,55472.85165886056,308.182509215892
E000102,P000381,infra_intacte,aerien,habitation,1,aerien,27530.28068093305,110.1211227237322
E000102,P000126,infra_intacte,aerien,habitation,1,aerien,3194.75672045622,12.77902688182488
E000102,P000231,infra_intacte,fourreau,habitation,1,fourreau,32327.78133024873,179.5987851680485
E000102,P000003,infra_intacte,fourreau,habitation,1,fourreau,8144.163413263504,45.245352295908354
E000102,P007371,infra_intacte,fourreau,habitation,1,fourreau,11421.82343389419,63.4545746327455
E000103,P007111,infra_intacte,fourreau,habitation,5,fourreau,11083.01520210237,61.5723066783465
E000103,P007982,infra_intacte,fourreau,habitation,5,fourreau,44960.5037053809,249.78057614100499
E000103,P000181,infra_intacte,aerien,habitation,5,aerien,3094.67135639563,12.37868542558252
E000103,P000394,infra_intacte,fourreau,habitation,5,fourreau,33766.47496210131,187.59152756722952
E000103,P000395,infra_intacte,fourreau,habitation,5,fourreau,55472.85165886056,308.182509215892
E000103,P000381,infra_intacte,aerien,habitation,5,aerien,27530.28068093305,110.1211227237322
E000103,P000126,infra_intacte,aerien,habitation,5,aerien,3194.75672045622,12.77902688182488
E000103,P000231,infra_intacte,fourreau,habitation,5,fourreau,32327.78133024873,179.5987851680485
E000103,P000196,infra_intacte,aerien,habitation,5,aerien,19700.5146949537,78.8020587798148
E000103,P007124,infra_intacte,aerien,habitation,5,aerien,7540.370007636349,30.1614800305454
E000104,P007111,infra_intacte,fourreau,habitation,7,fourreau,11083.01520210237,61.5723066783465
E000104,P007982,infra_intacte,fourreau,habitation,7,fourreau,44960.5037053809,249.78057614100499
E000104,P000181,infra_intacte,aerien,habitation,7,aerien,3094.67135639563,12.37868542558252
E000104,P000394,infra_intacte,fourreau,habitation,7,fourreau,33766.47496210131,187.59152756722952
E000104,P000395,infra_intacte,fourreau,habitation,7,fourreau,55472.85165886056,308.182509215892
E000104,P000381,infra_intacte,aerien,habitation,7,aerien,27530.28068093305,110.1211227237322
E000104,P000126,infra_intacte,aerien,habitation,7,aerien,3194.75672045622,12.77902688182488
E000104,P000231,infra_intacte,fourreau,habitation,7,fourreau,32327.78133024873,179.5987851680485
E000104,P000196,infra_intacte,aerien,habitation,7,aerien,19700.5146949537,78.8020587798148
E000104,P007344,infra_intacte,aerien,habitation,7,aerien,8653.1636685697,34.6126546742788
E000105,P007111,infra_intacte,fourreau,habitation,5,fourreau,11083.01520210237,61.5723066783465
E000105,P007982,infra_intacte,fourreau,habitation,5,fourreau,44960.5037053809,249.78057614100499
E000105,P000181,infra_intacte,aerien,habitation,5,aerien,3094.67135639563,12.37868542558252
E000105,P000394,infra_intacte,fourreau,habitation,5,fourreau,33766.47496210131,187.59152756722952
E000105,P000395,infra_intacte,fourreau,habitation,5,fourreau,55472.85165886056,308.182509215892
E000105,P000381,infra_intacte,aerien,habitation,5,aerien,27530.28068093305,110.1211227237322
E000105,P000126,infra_intacte,aerien,habitation,5,aerien,3194.75672045622,12.77902688182488
E000105,P000231,infra_intacte,fourreau,habitation,5,fourreau,32327.78133024873,179.5987851680485
E000105,P000196,infra_intacte,aerien,habitation,5,aerien,19700.5146949537,78.8020587798148
E000105,P007279,infra_intacte,fourreau,habitation,5,fourreau,14145.196499415,78.58442499675
E000106,P007111,infra_intacte,fourreau,école,1,fourreau,11083.01520210237,61.5723066783465
E000106,P007982,infra_intacte,fourreau,école,1,fourreau,44960.5037053809,249.78057614100499
E000106,P000181,infra_intacte,aerien,école,1,aerien,3094.67135639563,12.37868542558252
E000106,P000394,infra_intacte,fourreau,école,1,fourreau,33766.47496210131,187.59152756722952
E000106,P000395,infra_intacte,fourreau,école,1,fourreau,55472.85165886056,308.182509215892
E000106,P000365,infra_intacte,fourreau,école,1,fourreau,14697.041184545491,81.6502288030305
E000106,P005500,a_remplacer,aerien,école,1,aerien,6571.01745260355,26.2840698104142
E000106,P007990,a_remplacer,aerien,école,1,aerien,9351.43051607775,37.405722064311
E000106,P001391,a_remplacer,fourreau,école,1,fourreau,6872.342804513838,38.1796822472991
E000106,P007752,a_remplacer,aerien,école,1,aerien,1564.1757123193102,6.25670284927724
E000107,P007111,infra_intacte,fourreau,habitation,2,fourreau,11083.01520210237,61.5723066783465
E000107,P007982,infra_intacte,fourreau,habitation,2,fourreau,44960.5037053809,249.78057614100499
E000107,P000181,infra_intacte,aerien,habitation,2,aerien,3094.67135639563,12.37868542558252
E000107,P000394,infra_intacte,fourreau,habitation,2,fourreau,33766.47496210131,187.59152756722952
E000107,P000395,infra_intacte,fourreau,habitation,2,fourreau,55472.85165886056,308.182509215892
E000107,P000365,infra_intacte,fourreau,habitation,2,fourreau,14697.041184545491,81.6502288030305
E000107,P005500,a_remplacer,aerien,habitation,2,aerien,6571.01745260355,26.2840698104142
E000107,P007990,a_remplacer,aerien,habitation,2,aerien,9351.43051607775,37.405722064311
E000107,P001391,a_remplacer,fourreau,habitation,2,fourreau,6872.342804513838,38.1796822472991
E000107,P007689,a_remplacer,aerien,habitation,2,aerien,2551.8563928878502,10.2074255715514
E000108,P007111,infra_intacte,fourreau,habitation,6,fourreau,11083.01520210237,61.5723066783465
E000108,P007982,infra_intacte,fourreau,habitation,6,fourreau,44960.5037053809,249.78057614100499
E000108,P000181,infra_intacte,aerien,habitation,6,aerien,3094.67135639563,12.37868542558252
E000108,P000394,infra_intacte,fourreau,habitation,6,fourreau,33766.47496210131,187.59152756722952
E000108,P000395,infra_intacte,fourreau,habitation,6,fourreau,55472.85165886056,308.182509215892
E000108,P000365,infra_intacte,fourreau,habitation,6,fourreau,14697.041184545491,81.6502288030305
E000108,P005500,a_remplacer,aerien,habitation,6,aerien,6571.01745260355,26.2840698104142
E000108,P007991,a_remplacer,fourreau,habitation,6,fourreau,6757.94755583532,37.544153087973996
E000108,P007997,a_remplacer,fourreau,habitation,6,fourreau,27116.619461056172,150.6478858947565
E000108,P007476,a_remplacer,fourreau,habitation,6,fourreau,4435.642079364231,24.642455996467948
E000109,P007111,infra_intacte,fourreau,habitation,6,fourreau,11083.01520210237,61.5723066783465
E000109,P007982,infra_intacte,fourreau,habitation,6,fourreau,44960.5037053809,249.78057614100499
E000109,P000181,infra_intacte,aerien,habitation,6,aerien,3094.67135639563,12.37868542558252
E000109,P000394,infra_intacte,fourreau,habitation,6,fourreau,33766.47496210131,187.59152756722952
E000109,P000395,infra_intacte,fourreau,habitation,6,fourreau,55472.85165886056,308.182509215892
E000109,P000365,infra_intacte,fourreau,habitation,6,fourreau,14697.041184545491,81.6502288030305
E000109,P005500,a_remplacer,aerien,habitation,6,aerien,6571.01745260355,26.2840698104142
E000109,P007991,a_remplacer,fourreau,habitation,6,fourreau,6757.94755583532,37.544153087973996
E000109,P007997,a_remplacer,fourreau,habitation,6,fourreau,27116.619461056172,150.6478858947565
E000109,P007572,a_remplacer,aerien,habitation,6,aerien,2813.503958029895,11.25401583211958
E000110,P007111,infra_intacte,fourreau,habitation,3,fourreau,11083.01520210237,61.5723066783465
E000110,P007982,infra_intacte,fourreau,habitation,3,fourreau,44960.5037053809,249.78057614100499
E000110,P000181,infra_intacte,aerien,habitation,3,aerien,3094.67135639563,12.37868542558252
E000110,P000394,infra_intacte,fourreau,habitation,3,fourreau,33766.47496210131,187.59152756722952
E000110,P000395,infra_intacte,fourreau,habitation,3,fourreau,55472.85165886056,308.182509215892
E000110,P000365,infra_intacte,fourreau,habitation,3,fourreau,14697.041184545491,81.6502288030305
E000110,P005500,a_remplacer,aerien,habitation,3,aerien,6571.01745260355,26.2840698104142
E000110,P007991,a_remplacer,fourreau,habitation,3,fourreau,6757.94755583532,37.544153087973996
E000110,P007998,a_remplacer,aerien,habitation,3,aerien,18531.81700740415,74.1272680296166
E000110,P007554,a_remplacer,fourreau,habitation,3,fourreau,7854.214268265885,43.63452371258825
E000111,P007111,infra_intacte,fourreau,habitation,5,fourreau,11083.01520210237,61.5723066783465
E000111,P007983,infra_intacte,aerien,habitation,5,aerien,20160.464433267647,80.6418577330706
E000111,P000160,infra_intacte,semi-aerien,habitation,5,semi-aerien,33468.9408578613,178.5010179085936
E000111,P000348,infra_intacte,aerien,habitation,5,aerien,4564.80073601778,18.25920294407112
E000111,P000020,infra_intacte,aerien,habitation,5,aerien,25656.05274742945,102.6242109897178
E000111,P000020,infra_intacte,aerien,habitation,5,aerien,25656.05274742945,102.6242109897178
E000111,P000348,infra_intacte,aerien,habitation,5,aerien,4564.80073601778,18.25920294407112
E000111,P005770,a_remplacer,aerien,habitation,5,aerien,6946.7993905824505,27.7871975623298
E000111,P007985,a_remplacer,aerien,habitation,5,aerien,5244.86508170655,20.9794603268262
E000111,P007813,a_remplacer,fourreau,habitation,5,fourreau,1228.708772598321,6.826159847768451
E000112,P007111,infra_intacte,fourreau,habitation,6,fourreau,11083.01520210237,61.5723066783465
E000112,P007982,infra_intacte,fourreau,habitation,6,fourreau,44960.5037053809,249.78057614100499
E000112,P000181,infra_intacte,aerien,habitation,6,aerien,3094.67135639563,12.37868542558252
E000112,P000394,infra_intacte,fourreau,habitation,6,fourreau,33766.47496210131,187.59152756722952
E000112,P000395,infra_intacte,fourreau,habitation,6,fourreau,55472.85165886056,308.182509215892
E000112,P000334,infra_intacte,aerien,habitation,6,aerien,4508.36637966047,18.03346551864188
E000112,P000256,infra_intacte,aerien,habitation,6,aerien,14716.8349223787,58.8673396895148
E000112,P000342,infra_intacte,aerien,habitation,6,aerien,23487.538877004048,93.9501555080162
E000112,P000299,infra_intacte,aerien,habitation,6,aerien,20482.15504496435,81.9286201798574
E000112,P005664,a_remplacer,aerien,habitation,6,aerien,6455.4201809227,25.8216807236908
E000112,P007448,a_remplacer,aerien,habitation,6,aerien,3987.1145227836,15.9484580911344
E000113,P007111,infra_intacte,fourreau,habitation,2,fourreau,11083.01520210237,61.5723066783465
E000113,P007982,infra_intacte,fourreau,habitation,2,fourreau,44960.5037053809,249.78057614100499
E000113,P000181,infra_intacte,aerien,habitation,2,aerien,3094.67135639563,12.37868542558252
E000113,P000394,infra_intacte,fourreau,habitation,2,fourreau,33766.47496210131,187.59152756722952
E000113,P000395,infra_intacte,fourreau,habitation,2,fourreau,55472.85165886056,308.182509215892
E000113,P000334,infra_intacte,aerien,habitation,2,aerien,4508.36637966047,18.03346551864188
E000113,P000256,infra_intacte,aerien,habitation,2,aerien,14716.8349223787,58.8673396895148
E000113,P000342,infra_intacte,aerien,habitation,2,aerien,23487.538877004048,93.9501555080162
E000113,P000299,infra_intacte,aerien,habitation,2,aerien,20482.15504496435,81.9286201798574
E000113,P007993,infra_intacte,aerien,habitation,2,aerien,18273.328564628097,73.0933142585124
E000113,P007182,infra_intacte,fourreau,habitation,2,fourreau,13802.31527949711,76.67952933053951
E000114,P007111,infra_intacte,fourreau,habitation,8,fourreau,11083.01520210237,61.5723066783465
E000114,P007982,infra_intacte,fourreau,habitation,8,fourreau,44960.5037053809,249.78057614100499
E000114,P000181,infra_intacte,aerien,habitation,8,aerien,3094.67135639563,12.37868542558252
E000114,P000394,infra_intacte,fourreau,habitation,8,fourreau,33766.47496210131,187.59152756722952
E000114,P000395,infra_intacte,fourreau,habitation,8,fourreau,55472.85165886056,308.182509215892
E000114,P000334,infra_intacte,aerien,habitation,8,aerien,4508.36637966047,18.03346551864188
E000114,P000256,infra_intacte,aerien,habitation,8,aerien,14716.8349223787,58.8673396895148
E000114,P000342,infra_intacte,aerien,habitation,8,aerien,23487.538877004048,93.9501555080162
E000114,P000147,infra_intacte,fourreau,habitation,8,fourreau,7695.735638926202,42.754086882923346
E000114,P007987,infra_intacte,aerien,habitation,8,aerien,1056.43100845393,4.22572403381572
E000114,P007280,infra_intacte,aerien,habitation,8,aerien,4705.06021872349,18.82024087489396
E000115,P007111,infra_intacte,fourreau,habitation,7,fourreau,11083.01520210237,61.5723066783465
E000115,P007982,infra_intacte,fourreau,habitation,7,fourreau,44960.5037053809,249.78057614100499
E000115,P000181,infra_intacte,aerien,habitation,7,aerien,3094.67135639563,12.37868542558252
E000115,P000394,infra_intacte,fourreau,habitation,7,fourreau,33766.47496210131,187.59152756722952
E000115,P000395,infra_intacte,fourreau,habitation,7,fourreau,55472.85165886056,308.182509215892
E000115,P000334,infra_intacte,aerien,habitation,7,aerien,4508.36637966047,18.03346551864188
E000115,P000256,infra_intacte,aerien,habitation,7,aerien,14716.8349223787,58.8673396895148
E000115,P000342,infra_intacte,aerien,habitation,7,aerien,23487.538877004048,93.9501555080162
E000115,P000147,infra_intacte,fourreau,habitation,7,fourreau,7695.735638926202,42.754086882923346
E000115,P007987,infra_intacte,aerien,habitation,7,aerien,1056.43100845393,4.22572403381572
E000115,P007323,infra_intacte,aerien,habitation,7,aerien,5434.9557735465005,21.739823094186
E000116,P007111,infra_intacte,fourreau,habitation,5,fourreau,11083.01520210237,61.5723066783465
E000116,P007982,infra_intacte,fourreau,habitation,5,fourreau,44960.5037053809,249.78057614100499
E000116,P000181,infra_intacte,aerien,habitation,5,aerien,3094.67135639563,12.37868542558252
E000116,P000394,infra_intacte,fourreau,habitation,5,fourreau,33766.47496210131,187.59152756722952
E000116,P000395,infra_intacte,fourreau,habitation,5,fourreau,55472.85165886056,308.182509215892
E000116,P000334,infra_intacte,aerien,habitation,5,aerien,4508.36637966047,18.03346551864188
E000116,P000256,infra_intacte,aerien,habitation,5,aerien,14716.8349223787,58.8673396895148
E000116,P000342,infra_intacte,aerien,habitation,5,aerien,23487.538877004048,93.9501555080162
E000116,P000147,infra_intacte,fourreau,habitation,5,fourreau,7695.735638926202,42.754086882923346
E000116,P007987,infra_intacte,aerien,habitation,5,aerien,1056.43100845393,4.22572403381572
E000116,P007229,infra_intacte,fourreau,habitation,5,fourreau,11227.56069089259,62.375337171625496
E000117,P007111,infra_intacte,fourreau,habitation,6,fourreau,11083.01520210237,61.5723066783465
E000117,P007982,infra_intacte,fourreau,habitation,6,fourreau,44960.5037053809,249.78057614100499
E000117,P000181,infra_intacte,aerien,habitation,6,aerien,3094.67135639563,12.37868542558252
E000117,P000394,infra_intacte,fourreau,habitation,6,fourreau,33766.47496210131,187.59152756722952
E000117,P000395,infra_intacte,fourreau,habitation,6,fourreau,55472.85165886056,308.182509215892
E000117,P000334,infra_intacte,aerien,habitation,6,aerien,4508.36637966047,18.03346551864188
E000117,P000256,infra_intacte,aerien,habitation,6,aerien,14716.8349223787,58.8673396895148
E000117,P000342,infra_intacte,aerien,habitation,6,aerien,23487.538877004048,93.9501555080162
E000117,P000147,infra_intacte,fourreau,habitation,6,fourreau,7695.735638926202,42.754086882923346
E000117,P007987,infra_intacte,aerien,habitation,6,aerien,1056.43100845393,4.22572403381572
E000117,P007358,infra_intacte,aerien,habitation,6,aerien,8069.073960330851,32.2762958413234
E000118,P007111,infra_intacte,fourreau,habitation,3,fourreau,11083.01520210237,61.5723066783465
E000118,P007982,infra_intacte,fourreau,habitation,3,fourreau,44960.5037053809,249.78057614100499
E000118,P000181,infra_intacte,aerien,habitation,3,aerien,3094.67135639563,12.37868542558252
E000118,P000394,infra_intacte,fourreau,habitation,3,fourreau,33766.47496210131,187.59152756722952
E000118,P000290,infra_intacte,aerien,habitation,3,aerien,4238.363299832335,16.95345319932934
E000118,P000163,infra_intacte,fourreau,habitation,3,fourreau,67658.448334635,375.88026852575
E000118,P000046,infra_intacte,aerien,habitation,3,aerien,4152.262598682205,16.60905039472882
E000118,P000279,infra_intacte,aerien,habitation,3,aerien,25101.069410493998,100.404277641976
E000118,P000317,infra_intacte,aerien,habitation,3,aerien,27345.012811104,109.380051244416
E000118,P000292,infra_intacte,aerien,habitation,3,aerien,3722.61994450586,14.89047977802344
E000118,P000326,infra_intacte,semi-aerien,habitation,3,semi-aerien,40075.10119280475,213.733873028292
E000118,P007291,infra_intacte,aerien,habitation,3,aerien,3845.2629317467404,15.38105172698696
E000119,P007111,infra_intacte,fourreau,habitation,6,fourreau,11083.01520210237,61.5723066783465
E000119,P007982,infra_intacte,fourreau,habitation,6,fourreau,44960.5037053809,249.78057614100499
E000119,P000181,infra_intacte,aerien,habitation,6,aerien,3094.67135639563,12.37868542558252
E000119,P000394,infra_intacte,fourreau,habitation,6,fourreau,33766.47496210131,187.59152756722952
E000119,P000290,infra_intacte,aerien,habitation,6,aerien,4238.363299832335,16.95345319932934
E000119,P000163,infra_intacte,fourreau,habitation,6,fourreau,67658.448334635,375.88026852575
E000119,P000046,infra_intacte,aerien,habitation,6,aerien,4152.262598682205,16.60905039472882
E000119,P000279,infra_intacte,aerien,habitation,6,aerien,25101.069410493998,100.404277641976
E000119,P000317,infra_intacte,aerien,habitation,6,aerien,27345.012811104,109.380051244416
E000119,P000292,infra_intacte,aerien,habitation,6,aerien,3722.61994450586,14.89047977802344
E000119,P000326,infra_intacte,semi-aerien,habitation,6,semi-aerien,40075.10119280475,213.733873028292
E000119,P007141,infra_intacte,fourreau,habitation,6,fourreau,8666.104140980253,48.14502300544585
E000120,P007111,infra_intacte,fourreau,habitation,4,fourreau,11083.01520210237,61.5723066783465
E000120,P007982,infra_intacte,fourreau,habitation,4,fourreau,44960.5037053809,249.78057614100499
E000120,P000181,infra_intacte,aerien,habitation,4,aerien,3094.67135639563,12.37868542558252
E000120,P000394,infra_intacte,fourreau,habitation,4,fourreau,33766.47496210131,187.59152756722952
E000120,P000395,infra_intacte,fourreau,habitation,4,fourreau,55472.85165886056,308.182509215892
E000120,P000334,infra_intacte,aerien,habitation,4,aerien,4508.36637966047,18.03346551864188
E000120,P000256,infra_intacte,aerien,habitation,4,aerien,14716.8349223787,58.8673396895148
E000120,P000342,infra_intacte,aerien,habitation,4,aerien,23487.538877004048,93.9501555080162
E000120,P000147,infra_intacte,fourreau,habitation,4,fourreau,7695.735638926202,42.754086882923346
E000120,P000149,infra_intacte,aerien,habitation,4,aerien,28990.60856601525,115.962434264061
E000120,P008000,infra_intacte,fourreau,habitation,4,fourreau,4546.239937467813,25.256888541487854
E000120,P007400,infra_intacte,aerien,habitation,4,aerien,8444.57733790215,33.7783093516086
E000121,P007111,infra_intacte,fourreau,habitation,7,fourreau,11083.01520210237,61.5723066783465
E000121,P007982,infra_intacte,fourreau,habitation,7,fourreau,44960.5037053809,249.78057614100499
E000121,P000181,infra_intacte,aerien,habitation,7,aerien,3094.67135639563,12.37868542558252
E000121,P000394,infra_intacte,fourreau,habitation,7,fourreau,33766.47496210131,187.59152756722952
E000121,P000290,infra_intacte,aerien,habitation,7,aerien,4238.363299832335,16.95345319932934
E000121,P000163,infra_intacte,fourreau,habitation,7,fourreau,67658.448334635,375.88026852575
E000121,P000046,infra_intacte,aerien,habitation,7,aerien,4152.262598682205,16.60905039472882
E000121,P000279,infra_intacte,aerien,habitation,7,aerien,25101.069410493998,100.404277641976
E000121,P000317,infra_intacte,aerien,habitation,7,aerien,27345.012811104,109.380051244416
E000121,P000292,infra_intacte,aerien,habitation,7,aerien,3722.61994450586,14.89047977802344
E000121,P000326,infra_intacte,semi-aerien,habitation,7,semi-aerien,40075.10119280475,213.733873028292
E000121,P000009,infra_intacte,fourreau,habitation,7,fourreau,6418.795578890643,35.65997543828135
E000121,P007234,infra_intacte,aerien,habitation,7,aerien,4332.704098142945,17.33081639257178
E000122,P007111,infra_intacte,fourreau,habitation,7,fourreau,11083.01520210237,61.5723066783465
E000122,P007982,infra_intacte,fourreau,habitation,7,fourreau,44960.5037053809,249.78057614100499
E000122,P000181,infra_intacte,aerien,habitation,7,aerien,3094.67135639563,12.37868542558252
E000122,P000394,infra_intacte,fourreau,habitation,7,fourreau,33766.47496210131,187.59152756722952
E000122,P000290,infra_intacte,aerien,habitation,7,aerien,4238.363299832335,16.95345319932934
E000122,P000163,infra_intacte,fourreau,habitation,7,fourreau,67658.448334635,375.88026852575
E000122,P000046,infra_intacte,aerien,habitation,7,aerien,4152.262598682205,16.60905039472882
E000122,P000279,infra_intacte,aerien,habitation,7,aerien,25101.069410493998,100.404277641976
E000122,P000317,infra_intacte,aerien,habitation,7,aerien,27345.012811104,109.380051244416
E000122,P000292,infra_intacte,aerien,habitation,7,aerien,3722.61994450586,14.89047977802344
E000122,P000326,infra_intacte,semi-aerien,habitation,7,semi-aerien,40075.10119280475,213.733873028292
E000122,P000331,infra_intacte,aerien,habitation,7,aerien,19385.7025626084,77.5428102504336
E000122,P007187,infra_intacte,fourreau,habitation,7,fourreau,11654.79689699568,64.748871649976
E000123,P007111,infra_intacte,fourreau,habitation,5,fourreau,11083.01520210237,61.5723066783465
E000123,P007982,infra_intacte,fourreau,habitation,5,fourreau,44960.5037053809,249.78057614100499
E000123,P000181,infra_intacte,aerien,habitation,5,aerien,3094.67135639563,12.37868542558252
E000123,P000394,infra_intacte,fourreau,habitation,5,fourreau,33766.47496210131,187.59152756722952
E000123,P000290,infra_intacte,aerien,habitation,5,aerien,4238.363299832335,16.95345319932934
E000123,P000163,infra_intacte,fourreau,habitation,5,fourreau,67658.448334635,375.88026852575
E000123,P000046,infra_intacte,aerien,habitation,5,aerien,4152.262598682205,16.60905039472882
E000123,P000279,infra_intacte,aerien,habitation,5,aerien,25101.069410493998,100.404277641976
E000123,P000317,infra_intacte,aerien,habitation,5,aerien,27345.012811104,109.380051244416
E000123,P000292,infra_intacte,aerien,habitation,5,aerien,3722.61994450586,14.89047977802344
E000123,P000326,infra_intacte,semi-aerien,habitation,5,semi-aerien,40075.10119280475,213.733873028292
E000123,P000326,infra_intacte,semi-aerien,habitation,5,semi-aerien,40075.10119280475,213.733873028292
E000123,P007310,infra_intacte,aerien,habitation,5,aerien,6590.16777319855,26.3606710927942
E000124,P007111,infra_intacte,fourreau,habitation,7,fourreau,11083.01520210237,61.5723066783465
E000124,P007982,infra_intacte,fourreau,habitation,7,fourreau,44960.5037053809,249.78057614100499
E000124,P000181,infra_intacte,aerien,habitation,7,aerien,3094.67135639563,12.37868542558252
E000124,P000394,infra_intacte,fourreau,habitation,7,fourreau,33766.47496210131,187.59152756722952
E000124,P000290,infra_intacte,aerien,habitation,7,aerien,4238.363299832335,16.95345319932934
E000124,P000163,infra_intacte,fourreau,habitation,7,fourreau,67658.448334635,375.88026852575
E000124,P000046,infra_intacte,aerien,habitation,7,aerien,4152.262598682205,16.60905039472882
E000124,P000279,infra_intacte,aerien,habitation,7,aerien,25101.069410493998,100.404277641976
E000124,P000317,infra_intacte,aerien,habitation,7,aerien,27345.012811104,109.380051244416
E000124,P000292,infra_intacte,aerien,habitation,7,aerien,3722.61994450586,14.89047977802344
E000124,P000292,infra_intacte,aerien,habitation,7,aerien,3722.61994450586,14.89047977802344
E000124,P000317,infra_intacte,aerien,habitation,7,aerien,27345.012811104,109.380051244416
E000124,P007353,infra_intacte,aerien,habitation,7,aerien,3230.37256779473,12.92149027117892
E000125,P007111,infra_intacte,fourreau,habitation,6,fourreau,11083.01520210237,61.5723066783465
E000125,P007982,infra_intacte,fourreau,habitation,6,fourreau,44960.5037053809,249.78057614100499
E000125,P000181,infra_intacte,aerien,habitation,6,aerien,3094.67135639563,12.37868542558252
E000125,P000394,infra_intacte,fourreau,habitation,6,fourreau,33766.47496210131,187.59152756722952
E000125,P000290,infra_intacte,aerien,habitation,6,aerien,4238.363299832335,16.95345319932934
E000125,P000163,infra_intacte,fourreau,habitation,6,fourreau,67658.448334635,375.88026852575
E000125,P000046,infra_intacte,aerien,habitation,6,aerien,4152.262598682205,16.60905039472882
E000125,P000279,infra_intacte,aerien,habitation,6,aerien,25101.069410493998,100.404277641976
E000125,P000317,infra_intacte,aerien,habitation,6,aerien,27345.012811104,109.380051244416
E000125,P000292,infra_intacte,aerien,habitation,6,aerien,3722.61994450586,14.89047977802344
E000125,P000292,infra_intacte,aerien,habitation,6,aerien,3722.61994450586,14.89047977802344
E000125,P000317,infra_intacte,aerien,habitation,6,aerien,27345.012811104,109.380051244416
E000125,P007222,infra_intacte,aerien,habitation,6,aerien,4445.465832939831,17.78186333175932
E000126,P007111,infra_intacte,fourreau,habitation,6,fourreau,11083.01520210237,61.5723066783465
E000126,P007982,infra_intacte,fourreau,habitation,6,fourreau,44960.5037053809,249.78057614100499
E000126,P000181,infra_intacte,aerien,habitation,6,aerien,3094.67135639563,12.37868542558252
E000126,P000394,infra_intacte,fourreau,habitation,6,fourreau,33766.47496210131,187.59152756722952
